task_id,workflow_type,department,step_name,step_number,total_steps,employee_id,priority,start_time,end_time,step_duration_hours,expected_duration_hours,delay_flag,inefficiency_score
TASK0166,IT Support Ticket,Compliance,Assignment,3,5,EMP035,High,2024-07-14 14:14:27,2024-07-14 15:57:51,1.7235,1.0,1,0.7235
TASK0166,IT Support Ticket,Compliance,Resolution,4,5,EMP023,High,2024-07-14 16:39:49,2024-07-14 23:58:27,7.3104,4.0,1,0.8276
TASK0166,IT Support Ticket,Compliance,Closure,5,5,EMP035,High,2024-07-15 00:39:07,2024-07-15 01:30:44,0.8601,0.5,1,0.7203
TASK0167,IT Support Ticket,Legal,Ticket Raised,1,5,EMP030,Low,2024-01-12 09:00:00,2024-01-12 09:56:10,0.9363,0.5,1,0.8727
TASK0167,IT Support Ticket,Legal,Triage,2,5,EMP035,Low,2024-01-12 11:26:47,2024-01-12 13:46:46,2.333,1.0,1,1.333
TASK0167,IT Support Ticket,Legal,Assignment,3,5,EMP025,Low,2024-01-12 14:54:56,2024-01-12 17:30:38,2.5949,1.0,1,1.5949
TASK0167,IT Support Ticket,Legal,Resolution,4,5,EMP016,Low,2024-01-12 19:14:44,2024-01-13 06:00:11,10.7574,4.0,1,1.6894
TASK0167,IT Support Ticket,Legal,Closure,5,5,EMP010,Low,2024-01-13 07:11:38,2024-01-13 08:43:42,1.5344,0.5,1,2.0689
TASK0168,System Access Request,Finance,Request Submission,1,5,EMP040,Low,2024-12-04 09:00:00,2024-12-04 10:36:55,1.6154,0.5,1,2.2309
TASK0168,System Access Request,Finance,IT Review,2,5,EMP002,Low,2024-12-04 12:15:52,2024-12-04 19:07:29,6.8602,3.0,1,1.2867
TASK0168,System Access Request,Finance,Security Check,3,5,EMP005,Low,2024-12-04 19:59:08,2024-12-05 09:24:53,13.429,4.0,1,2.3572
TASK0168,System Access Request,Finance,Manager Approval,4,5,EMP003,Low,2024-12-05 10:03:57,2024-12-05 17:04:05,7.002,2.0,1,2.501
TASK0168,System Access Request,Finance,Access Grant,5,5,EMP044,Low,2024-12-05 18:14:15,2024-12-05 21:42:25,3.4693,1.0,1,2.4693
TASK0169,Employee Onboarding,Legal,Document Collection,1,5,EMP015,Low,2024-07-24 09:00:00,2024-07-24 15:38:24,6.6402,2.0,1,2.3201
TASK0169,Employee Onboarding,Legal,HR Review,2,5,EMP049,Low,2024-07-24 16:56:59,2024-07-25 05:41:28,12.7413,4.0,1,2.1853
TASK0169,Employee Onboarding,Legal,IT Setup,3,5,EMP004,Low,2024-07-25 07:29:12,2024-07-25 16:25:43,8.9421,3.0,1,1.9807
TASK0169,Employee Onboarding,Legal,Manager Approval,4,5,EMP019,Low,2024-07-25 17:08:20,2024-07-25 22:31:20,5.3834,2.0,1,1.6917
TASK0169,Employee Onboarding,Legal,Orientation,5,5,EMP047,Low,2024-07-25 23:22:25,2024-07-26 06:39:58,7.2925,4.0,1,0.8231
TASK0170,Policy Update,Procurement,Draft Policy,1,5,EMP043,Medium,2024-06-03 08:00:00,2024-06-03 21:53:59,13.8998,8.0,1,0.7375
TASK0170,Policy Update,Procurement,Stakeholder Review,2,5,EMP027,Medium,2024-06-03 23:10:54,2024-06-04 19:10:45,19.9975,12.0,1,0.6665
TASK0170,Policy Update,Procurement,Legal Check,3,5,EMP004,Medium,2024-06-04 20:07:47,2024-06-05 09:37:30,13.4952,8.0,1,0.6869
TASK0170,Policy Update,Procurement,Management Approval,4,5,EMP038,Medium,2024-06-05 10:57:37,2024-06-05 15:43:33,4.7658,4.0,0,0.1914
TASK0170,Policy Update,Procurement,Publication,5,5,EMP012,Medium,2024-06-05 17:32:44,2024-06-05 20:03:13,2.5081,2.0,1,0.2541
TASK0171,Leave Request,Management,Request Submission,1,3,EMP043,Low,2024-06-25 10:00:00,2024-06-25 11:29:42,1.4951,0.5,1,1.9903
TASK0171,Leave Request,Management,Manager Approval,2,3,EMP034,Low,2024-06-25 12:34:00,2024-06-25 17:28:04,4.9009,2.0,1,1.4505
TASK0171,Leave Request,Management,HR Confirmation,3,3,EMP027,Low,2024-06-25 18:26:45,2024-06-25 21:15:09,2.8067,1.0,1,1.8067
TASK0172,Purchase Order,Compliance,PO Creation,1,5,EMP016,Medium,2024-10-02 09:00:00,2024-10-02 12:37:13,3.6204,2.0,1,0.8102
TASK0172,Purchase Order,Compliance,Budget Check,2,5,EMP020,Medium,2024-10-02 14:23:39,2024-10-02 19:49:35,5.4321,3.0,1,0.8107
TASK0172,Purchase Order,Compliance,Procurement Review,3,5,EMP010,Medium,2024-10-02 21:36:46,2024-10-03 10:26:22,12.8267,6.0,1,1.1378
TASK0172,Purchase Order,Compliance,Vendor Confirmation,4,5,EMP004,Medium,2024-10-03 12:08:53,2024-10-03 18:36:18,6.4569,4.0,1,0.6142
TASK0172,Purchase Order,Compliance,Delivery,5,5,EMP027,Medium,2024-10-03 19:56:55,2024-10-05 15:58:44,44.0305,24.0,1,0.8346
TASK0173,IT Support Ticket,Compliance,Ticket Raised,1,5,EMP022,Medium,2024-05-10 08:00:00,2024-05-10 08:49:00,0.8168,0.5,1,0.6336
TASK0173,IT Support Ticket,Compliance,Triage,2,5,EMP029,Medium,2024-05-10 10:17:12,2024-05-10 11:55:49,1.6436,1.0,1,0.6436
TASK0173,IT Support Ticket,Compliance,Assignment,3,5,EMP006,Medium,2024-05-10 13:42:04,2024-05-10 15:23:23,1.6887,1.0,1,0.6887
TASK0173,IT Support Ticket,Compliance,Resolution,4,5,EMP013,Medium,2024-05-10 16:41:35,2024-05-11 00:12:47,7.5199,4.0,1,0.88
TASK0173,IT Support Ticket,Compliance,Closure,5,5,EMP025,Medium,2024-05-11 00:47:25,2024-05-11 01:36:15,0.8138,0.5,1,0.6277
TASK0174,Policy Update,HR,Draft Policy,1,5,EMP047,Low,2024-04-06 10:00:00,2024-04-07 00:18:47,14.3132,8.0,1,0.7891
TASK0174,Policy Update,HR,Stakeholder Review,2,5,EMP014,Low,2024-04-07 01:49:13,2024-04-07 15:54:36,14.0897,12.0,0,0.1741
TASK0174,Policy Update,HR,Legal Check,3,5,EMP022,Low,2024-04-07 17:07:44,2024-04-08 04:08:29,11.0124,8.0,1,0.3766
TASK0174,Policy Update,HR,Management Approval,4,5,EMP001,Low,2024-04-08 05:05:46,2024-04-08 10:18:47,5.2169,4.0,1,0.3042
TASK0174,Policy Update,HR,Publication,5,5,EMP013,Low,2024-04-08 11:07:51,2024-04-08 14:49:07,3.6877,2.0,1,0.8438
TASK0175,Invoice Approval,Management,Invoice Submission,1,4,EMP046,Medium,2024-12-22 10:00:00,2024-12-22 11:58:28,1.9747,1.0,1,0.9747
TASK0175,Invoice Approval,Management,Finance Review,2,4,EMP016,Medium,2024-12-22 12:46:53,2024-12-23 07:07:05,18.3368,8.0,1,1.2921
TASK0175,Invoice Approval,Management,Manager Sign-off,3,4,EMP050,Medium,2024-12-23 08:26:46,2024-12-23 12:27:10,4.0065,3.0,1,0.3355
TASK0175,Invoice Approval,Management,Payment Processing,4,4,EMP030,Medium,2024-12-23 13:22:38,2024-12-24 01:23:10,12.0089,6.0,1,1.0015
TASK0176,Compliance Audit,Operations,Audit Initiation,1,5,EMP032,High,2024-07-03 10:00:00,2024-07-03 12:24:10,2.403,2.0,0,0.2015
TASK0176,Compliance Audit,Operations,Document Gathering,2,5,EMP047,High,2024-07-03 13:36:07,2024-07-03 21:53:46,8.2943,8.0,0,0.0368
TASK0176,Compliance Audit,Operations,Review,3,5,EMP021,High,2024-07-03 23:06:01,2024-07-04 13:56:55,14.8483,12.0,0,0.2374
TASK0176,Compliance Audit,Operations,Finding Report,4,5,EMP024,High,2024-07-04 15:49:13,2024-07-04 21:18:25,5.4868,6.0,0,-0.0855
TASK0176,Compliance Audit,Operations,Sign-off,5,5,EMP003,High,2024-07-04 22:16:35,2024-07-05 02:11:56,3.9225,3.0,1,0.3075
TASK0177,Contract Review,IT,Draft Submission,1,5,EMP038,Low,2024-05-13 10:00:00,2024-05-13 15:41:35,5.6931,3.0,1,0.8977
TASK0177,Contract Review,IT,Legal Review,2,5,EMP027,Low,2024-05-13 17:03:42,2024-05-14 12:21:08,19.2906,16.0,0,0.2057
TASK0177,Contract Review,IT,Compliance Check,3,5,EMP013,Low,2024-05-14 13:17:42,2024-05-14 22:46:06,9.4734,8.0,0,0.1842
TASK0177,Contract Review,IT,Management Approval,4,5,EMP025,Low,2024-05-14 23:45:48,2024-05-15 06:28:29,6.7115,4.0,1,0.6779
TASK0177,Contract Review,IT,Signing,5,5,EMP016,Low,2024-05-15 07:49:46,2024-05-15 11:15:03,3.4214,2.0,1,0.7107
TASK0178,Performance Review,Procurement,Self Assessment,1,5,EMP042,High,2024-09-07 10:00:00,2024-09-07 13:39:12,3.6533,3.0,0,0.2178
TASK0178,Performance Review,Procurement,Peer Review,2,5,EMP030,High,2024-09-07 15:15:45,2024-09-07 20:14:44,4.9828,4.0,0,0.2457
TASK0178,Performance Review,Procurement,Manager Evaluation,3,5,EMP023,High,2024-09-07 20:59:52,2024-09-08 02:07:52,5.1334,4.0,1,0.2834
TASK0178,Performance Review,Procurement,HR Processing,4,5,EMP047,High,2024-09-08 02:53:06,2024-09-08 05:52:05,2.9829,3.0,0,-0.0057
TASK0178,Performance Review,Procurement,Finalization,5,5,EMP012,High,2024-09-08 07:11:16,2024-09-08 09:24:29,2.2203,2.0,0,0.1101
TASK0179,Vendor Registration,HR,Application,1,5,EMP004,Low,2024-02-08 10:00:00,2024-02-08 12:17:08,2.2856,2.0,0,0.1428
TASK0179,Vendor Registration,HR,Document Verification,2,5,EMP027,Low,2024-02-08 13:55:55,2024-02-08 18:46:25,4.8416,4.0,0,0.2104
TASK0179,Vendor Registration,HR,Finance Check,3,5,EMP041,Low,2024-02-08 19:28:48,2024-02-09 04:00:01,8.5205,6.0,1,0.4201
TASK0179,Vendor Registration,HR,Legal Clearance,4,5,EMP046,Low,2024-02-09 04:50:51,2024-02-09 19:49:03,14.9699,10.0,1,0.497
TASK0179,Vendor Registration,HR,Activation,5,5,EMP014,Low,2024-02-09 20:32:38,2024-02-10 00:17:27,3.7469,2.0,1,0.8734
TASK0180,Compliance Audit,HR,Audit Initiation,1,5,EMP002,Critical,2024-12-03 09:00:00,2024-12-03 10:13:57,1.2325,2.0,0,-0.3837
TASK0180,Compliance Audit,HR,Document Gathering,2,5,EMP036,Critical,2024-12-03 10:44:32,2024-12-03 18:06:54,7.3727,8.0,0,-0.0784
TASK0180,Compliance Audit,HR,Review,3,5,EMP002,Critical,2024-12-03 19:13:55,2024-12-04 04:04:36,8.8445,12.0,0,-0.263
TASK0180,Compliance Audit,HR,Finding Report,4,5,EMP018,Critical,2024-12-04 05:22:14,2024-12-04 09:56:42,4.5743,6.0,0,-0.2376
TASK0180,Compliance Audit,HR,Sign-off,5,5,EMP019,Critical,2024-12-04 11:14:55,2024-12-04 13:52:13,2.6218,3.0,0,-0.1261
TASK0181,System Access Request,Compliance,Request Submission,1,5,EMP034,Medium,2024-02-24 08:00:00,2024-02-24 08:41:52,0.6979,0.5,1,0.3958
TASK0181,System Access Request,Compliance,IT Review,2,5,EMP013,Medium,2024-02-24 09:25:16,2024-02-24 15:14:03,5.813,3.0,1,0.9377
TASK0181,System Access Request,Compliance,Security Check,3,5,EMP017,Medium,2024-02-24 16:39:50,2024-02-25 00:06:13,7.4397,4.0,1,0.8599
TASK0181,System Access Request,Compliance,Manager Approval,4,5,EMP018,Medium,2024-02-25 01:49:35,2024-02-25 05:46:51,3.9546,2.0,1,0.9773
TASK0181,System Access Request,Compliance,Access Grant,5,5,EMP006,Medium,2024-02-25 07:28:24,2024-02-25 09:22:39,1.9041,1.0,1,0.9041
TASK0182,Leave Request,Management,Request Submission,1,3,EMP020,Medium,2024-12-22 08:00:00,2024-12-22 09:24:59,1.4165,0.5,1,1.833
TASK0182,Leave Request,Management,Manager Approval,2,3,EMP006,Medium,2024-12-22 10:56:33,2024-12-22 14:15:28,3.3153,2.0,1,0.6577
TASK0182,Leave Request,Management,HR Confirmation,3,3,EMP042,Medium,2024-12-22 15:44:18,2024-12-22 17:26:12,1.6982,1.0,1,0.6982
TASK0183,Invoice Approval,Compliance,Invoice Submission,1,4,EMP031,Critical,2024-07-12 10:00:00,2024-07-12 11:06:10,1.103,1.0,0,0.103
TASK0183,Invoice Approval,Compliance,Finance Review,2,4,EMP001,Critical,2024-07-12 11:41:13,2024-07-12 20:38:50,8.9602,8.0,0,0.12
TASK0183,Invoice Approval,Compliance,Manager Sign-off,3,4,EMP006,Critical,2024-07-12 22:12:05,2024-07-13 01:29:58,3.2981,3.0,0,0.0994
TASK0183,Invoice Approval,Compliance,Payment Processing,4,4,EMP028,Critical,2024-07-13 02:44:58,2024-07-13 12:06:26,9.3578,6.0,1,0.5596
TASK0184,Compliance Audit,Finance,Audit Initiation,1,5,EMP045,Low,2024-04-27 08:00:00,2024-04-27 16:00:46,8.0128,2.0,1,3.0064
TASK0184,Compliance Audit,Finance,Document Gathering,2,5,EMP031,Low,2024-04-27 17:50:38,2024-04-28 15:57:17,22.1108,8.0,1,1.7639
TASK0184,Compliance Audit,Finance,Review,3,5,EMP005,Low,2024-04-28 16:51:41,2024-04-30 00:04:08,31.2073,12.0,1,1.6006
TASK0184,Compliance Audit,Finance,Finding Report,4,5,EMP018,Low,2024-04-30 01:35:44,2024-04-30 22:04:49,20.485,6.0,1,2.4142
TASK0184,Compliance Audit,Finance,Sign-off,5,5,EMP037,Low,2024-04-30 23:55:46,2024-05-01 08:15:20,8.3262,3.0,1,1.7754
TASK0185,IT Support Ticket,Procurement,Ticket Raised,1,5,EMP010,Low,2024-04-16 10:00:00,2024-04-16 11:10:17,1.1716,0.5,1,1.3433
TASK0185,IT Support Ticket,Procurement,Triage,2,5,EMP046,Low,2024-04-16 12:48:00,2024-04-16 14:57:52,2.1644,1.0,1,1.1644
TASK0185,IT Support Ticket,Procurement,Assignment,3,5,EMP005,Low,2024-04-16 16:41:44,2024-04-16 18:08:42,1.4495,1.0,1,0.4495
TASK0185,IT Support Ticket,Procurement,Resolution,4,5,EMP037,Low,2024-04-16 19:05:39,2024-04-17 05:59:21,10.895,4.0,1,1.7238
TASK0185,IT Support Ticket,Procurement,Closure,5,5,EMP025,Low,2024-04-17 06:50:59,2024-04-17 08:15:48,1.4135,0.5,1,1.8271
TASK0186,Vendor Registration,Procurement,Application,1,5,EMP047,Critical,2024-03-12 10:00:00,2024-03-12 11:57:55,1.9655,2.0,0,-0.0173
TASK0186,Vendor Registration,Procurement,Document Verification,2,5,EMP048,Critical,2024-03-12 12:34:59,2024-03-12 16:42:56,4.1326,4.0,0,0.0332
TASK0186,Vendor Registration,Procurement,Finance Check,3,5,EMP004,Critical,2024-03-12 18:40:37,2024-03-13 01:46:53,7.1042,6.0,0,0.184
TASK0186,Vendor Registration,Procurement,Legal Clearance,4,5,EMP015,Critical,2024-03-13 02:25:40,2024-03-13 14:22:37,11.9492,10.0,0,0.1949
TASK0186,Vendor Registration,Procurement,Activation,5,5,EMP022,Critical,2024-03-13 16:08:06,2024-03-13 18:40:12,2.535,2.0,1,0.2675
TASK0187,Policy Update,Compliance,Draft Policy,1,5,EMP018,High,2024-01-16 10:00:00,2024-01-17 03:09:39,17.161,8.0,1,1.1451
TASK0187,Policy Update,Compliance,Stakeholder Review,2,5,EMP029,High,2024-01-17 04:50:10,2024-01-17 22:32:47,17.7102,12.0,1,0.4759
TASK0187,Policy Update,Compliance,Legal Check,3,5,EMP023,High,2024-01-17 23:46:56,2024-01-18 10:04:05,10.2858,8.0,1,0.2857
TASK0187,Policy Update,Compliance,Management Approval,4,5,EMP025,High,2024-01-18 11:23:52,2024-01-18 15:49:46,4.4317,4.0,0,0.1079
TASK0187,Policy Update,Compliance,Publication,5,5,EMP044,High,2024-01-18 16:58:38,2024-01-18 19:35:23,2.6127,2.0,1,0.3063
TASK0188,Leave Request,Finance,Request Submission,1,3,EMP005,High,2024-05-06 10:00:00,2024-05-06 11:00:47,1.0132,0.5,1,1.0265
TASK0188,Leave Request,Finance,Manager Approval,2,3,EMP010,High,2024-05-06 11:38:10,2024-05-06 17:10:50,5.5444,2.0,1,1.7722
TASK0188,Leave Request,Finance,HR Confirmation,3,3,EMP041,High,2024-05-06 18:15:02,2024-05-06 20:04:46,1.8288,1.0,1,0.8288
TASK0189,Leave Request,Procurement,Request Submission,1,3,EMP001,High,2024-02-24 08:00:00,2024-02-24 08:42:37,0.7104,0.5,1,0.4209
TASK0189,Leave Request,Procurement,Manager Approval,2,3,EMP029,High,2024-02-24 10:37:29,2024-02-24 13:20:09,2.7111,2.0,1,0.3555
TASK0189,Leave Request,Procurement,HR Confirmation,3,3,EMP018,High,2024-02-24 14:22:32,2024-02-24 16:03:32,1.6832,1.0,1,0.6832
TASK0190,Invoice Approval,IT,Invoice Submission,1,4,EMP036,Critical,2024-08-17 10:00:00,2024-08-17 11:03:13,1.0538,1.0,0,0.0538
TASK0190,Invoice Approval,IT,Finance Review,2,4,EMP007,Critical,2024-08-17 12:19:20,2024-08-17 17:19:40,5.0054,8.0,0,-0.3743
TASK0190,Invoice Approval,IT,Manager Sign-off,3,4,EMP023,Critical,2024-08-17 17:52:02,2024-08-17 19:45:42,1.8944,3.0,0,-0.3685
TASK0190,Invoice Approval,IT,Payment Processing,4,4,EMP039,Critical,2024-08-17 21:05:34,2024-08-18 02:10:12,5.0771,6.0,0,-0.1538
TASK0191,Compliance Audit,Compliance,Audit Initiation,1,5,EMP025,Low,2024-05-29 09:00:00,2024-05-29 14:19:05,5.3183,2.0,1,1.6591
TASK0191,Compliance Audit,Compliance,Document Gathering,2,5,EMP047,Low,2024-05-29 15:59:13,2024-05-30 17:37:15,25.6341,8.0,1,2.2043
TASK0191,Compliance Audit,Compliance,Review,3,5,EMP016,Low,2024-05-30 19:28:22,2024-06-01 02:49:55,31.3593,12.0,1,1.6133
TASK0191,Compliance Audit,Compliance,Finding Report,4,5,EMP011,Low,2024-06-01 04:11:24,2024-06-01 17:13:16,13.0311,6.0,1,1.1719
TASK0191,Compliance Audit,Compliance,Sign-off,5,5,EMP011,Low,2024-06-01 18:44:56,2024-06-02 02:35:54,7.8493,3.0,1,1.6164
TASK0192,Purchase Order,Operations,PO Creation,1,5,EMP011,Critical,2024-03-15 08:00:00,2024-03-15 10:03:09,2.0525,2.0,0,0.0263
TASK0192,Purchase Order,Operations,Budget Check,2,5,EMP027,Critical,2024-03-15 11:12:16,2024-03-15 14:08:17,2.9335,3.0,0,-0.0222
TASK0192,Purchase Order,Operations,Procurement Review,3,5,EMP005,Critical,2024-03-15 15:05:15,2024-03-15 20:38:20,5.5513,6.0,0,-0.0748
TASK0192,Purchase Order,Operations,Vendor Confirmation,4,5,EMP016,Critical,2024-03-15 21:40:50,2024-03-16 01:45:27,4.0768,4.0,0,0.0192
TASK0192,Purchase Order,Operations,Delivery,5,5,EMP032,Critical,2024-03-16 03:20:19,2024-03-17 04:12:48,24.8746,24.0,0,0.0364
TASK0193,Contract Review,Management,Draft Submission,1,5,EMP001,Low,2024-03-10 09:00:00,2024-03-10 18:27:30,9.4584,3.0,1,2.1528
TASK0193,Contract Review,Management,Legal Review,2,5,EMP022,Low,2024-03-10 20:22:53,2024-03-12 17:01:44,44.6474,16.0,1,1.7905
TASK0193,Contract Review,Management,Compliance Check,3,5,EMP025,Low,2024-03-12 18:47:29,2024-03-13 13:53:27,19.0995,8.0,1,1.3874
TASK0193,Contract Review,Management,Management Approval,4,5,EMP022,Low,2024-03-13 15:35:49,2024-03-14 01:46:01,10.1699,4.0,1,1.5425
TASK0193,Contract Review,Management,Signing,5,5,EMP028,Low,2024-03-14 02:55:38,2024-03-14 09:03:33,6.132,2.0,1,2.066
TASK0194,Performance Review,IT,Self Assessment,1,5,EMP045,High,2024-06-13 10:00:00,2024-06-13 12:08:00,2.1334,3.0,0,-0.2889
TASK0194,Performance Review,IT,Peer Review,2,5,EMP021,High,2024-06-13 12:56:04,2024-06-13 16:35:07,3.6507,4.0,0,-0.0873
TASK0194,Performance Review,IT,Manager Evaluation,3,5,EMP026,High,2024-06-13 17:21:06,2024-06-13 20:29:03,3.1325,4.0,0,-0.2169
TASK0194,Performance Review,IT,HR Processing,4,5,EMP019,High,2024-06-13 22:26:14,2024-06-14 01:00:07,2.5647,3.0,0,-0.1451
TASK0194,Performance Review,IT,Finalization,5,5,EMP041,High,2024-06-14 02:36:15,2024-06-14 04:44:20,2.1347,2.0,0,0.0673
TASK0195,Policy Update,Legal,Draft Policy,1,5,EMP026,High,2024-07-11 09:00:00,2024-07-11 23:49:32,14.8258,8.0,1,0.8532
TASK0195,Policy Update,Legal,Stakeholder Review,2,5,EMP037,High,2024-07-12 00:52:23,2024-07-12 22:29:32,21.6189,12.0,1,0.8016
TASK0195,Policy Update,Legal,Legal Check,3,5,EMP035,High,2024-07-12 23:17:30,2024-07-13 09:41:17,10.3963,8.0,1,0.2995
TASK0195,Policy Update,Legal,Management Approval,4,5,EMP050,High,2024-07-13 10:27:29,2024-07-13 18:39:49,8.2057,4.0,1,1.0514
TASK0195,Policy Update,Legal,Publication,5,5,EMP047,High,2024-07-13 19:59:19,2024-07-14 00:01:11,4.0309,2.0,1,1.0154
TASK0196,System Access Request,Legal,Request Submission,1,5,EMP005,Critical,2024-05-29 10:00:00,2024-05-29 11:03:10,1.053,0.5,1,1.106
TASK0196,System Access Request,Legal,IT Review,2,5,EMP027,Critical,2024-05-29 12:46:53,2024-05-29 16:55:11,4.1385,3.0,1,0.3795
TASK0196,System Access Request,Legal,Security Check,3,5,EMP009,Critical,2024-05-29 18:25:46,2024-05-30 00:34:01,6.1377,4.0,1,0.5344
TASK0196,System Access Request,Legal,Manager Approval,4,5,EMP016,Critical,2024-05-30 02:01:01,2024-05-30 05:06:13,3.0866,2.0,1,0.5433
TASK0196,System Access Request,Legal,Access Grant,5,5,EMP010,Critical,2024-05-30 05:58:58,2024-05-30 07:54:59,1.9338,1.0,1,0.9338
TASK0197,Leave Request,Finance,Request Submission,1,3,EMP038,Critical,2024-11-02 09:00:00,2024-11-02 09:49:26,0.824,0.5,1,0.648
TASK0197,Leave Request,Finance,Manager Approval,2,3,EMP033,Critical,2024-11-02 10:55:30,2024-11-02 14:28:21,3.5475,2.0,1,0.7738
TASK0197,Leave Request,Finance,HR Confirmation,3,3,EMP045,Critical,2024-11-02 16:21:28,2024-11-02 18:14:31,1.8843,1.0,1,0.8843
TASK0198,Employee Onboarding,Procurement,Document Collection,1,5,EMP043,Low,2024-02-25 08:00:00,2024-02-25 12:18:54,4.3153,2.0,1,1.1576
TASK0198,Employee Onboarding,Procurement,HR Review,2,5,EMP011,Low,2024-02-25 13:48:44,2024-02-25 21:23:21,7.5771,4.0,1,0.8943
TASK0198,Employee Onboarding,Procurement,IT Setup,3,5,EMP003,Low,2024-02-25 22:51:35,2024-02-26 05:20:31,6.4822,3.0,1,1.1607
TASK0198,Employee Onboarding,Procurement,Manager Approval,4,5,EMP042,Low,2024-02-26 06:41:13,2024-02-26 11:44:24,5.0533,2.0,1,1.5266
TASK0198,Employee Onboarding,Procurement,Orientation,5,5,EMP026,Low,2024-02-26 13:15:23,2024-02-26 19:52:06,6.6119,4.0,1,0.653
TASK0199,Compliance Audit,Compliance,Audit Initiation,1,5,EMP017,Low,2024-01-06 08:00:00,2024-01-06 12:48:16,4.8045,2.0,1,1.4022
TASK0199,Compliance Audit,Compliance,Document Gathering,2,5,EMP048,Low,2024-01-06 13:38:14,2024-01-07 05:44:10,16.0987,8.0,1,1.0123
TASK0199,Compliance Audit,Compliance,Review,3,5,EMP038,Low,2024-01-07 07:00:51,2024-01-08 17:48:20,34.7914,12.0,1,1.8993
TASK0199,Compliance Audit,Compliance,Finding Report,4,5,EMP015,Low,2024-01-08 19:20:14,2024-01-09 05:06:00,9.7629,6.0,1,0.6271
TASK0199,Compliance Audit,Compliance,Sign-off,5,5,EMP026,Low,2024-01-09 06:16:07,2024-01-09 12:30:14,6.2353,3.0,1,1.0784
TASK0200,Performance Review,IT,Self Assessment,1,5,EMP007,High,2024-01-13 09:00:00,2024-01-13 11:44:32,2.7424,3.0,0,-0.0859
TASK0200,Performance Review,IT,Peer Review,2,5,EMP006,High,2024-01-13 12:41:07,2024-01-13 17:09:00,4.4646,4.0,0,0.1161
TASK0200,Performance Review,IT,Manager Evaluation,3,5,EMP047,High,2024-01-13 17:49:27,2024-01-13 21:10:46,3.3553,4.0,0,-0.1612
TASK0200,Performance Review,IT,HR Processing,4,5,EMP020,High,2024-01-13 21:53:31,2024-01-14 00:09:31,2.2668,3.0,0,-0.2444
TASK0200,Performance Review,IT,Finalization,5,5,EMP014,High,2024-01-14 01:10:24,2024-01-14 03:30:46,2.3396,2.0,0,0.1698
TASK0201,Compliance Audit,Management,Audit Initiation,1,5,EMP045,Low,2024-08-12 10:00:00,2024-08-12 13:30:33,3.5094,2.0,1,0.7547
TASK0201,Compliance Audit,Management,Document Gathering,2,5,EMP005,Low,2024-08-12 14:41:16,2024-08-13 01:45:30,11.0703,8.0,1,0.3838
TASK0201,Compliance Audit,Management,Review,3,5,EMP046,Low,2024-08-13 02:42:31,2024-08-14 10:57:25,32.2484,12.0,1,1.6874
TASK0201,Compliance Audit,Management,Finding Report,4,5,EMP022,Low,2024-08-14 11:37:47,2024-08-15 00:57:42,13.3319,6.0,1,1.222
TASK0201,Compliance Audit,Management,Sign-off,5,5,EMP044,Low,2024-08-15 02:26:01,2024-08-15 08:19:48,5.8965,3.0,1,0.9655
TASK0202,System Access Request,Legal,Request Submission,1,5,EMP022,Medium,2024-10-09 08:00:00,2024-10-09 09:11:55,1.1988,0.5,1,1.3975
TASK0202,System Access Request,Legal,IT Review,2,5,EMP030,Medium,2024-10-09 10:32:18,2024-10-09 17:08:44,6.6072,3.0,1,1.2024
TASK0202,System Access Request,Legal,Security Check,3,5,EMP026,Medium,2024-10-09 17:59:36,2024-10-10 01:26:45,7.4523,4.0,1,0.8631
TASK0202,System Access Request,Legal,Manager Approval,4,5,EMP012,Medium,2024-10-10 02:53:25,2024-10-10 06:00:54,3.1245,2.0,1,0.5623
TASK0202,System Access Request,Legal,Access Grant,5,5,EMP028,Medium,2024-10-10 07:28:32,2024-10-10 09:56:31,2.4664,1.0,1,1.4664
TASK0203,System Access Request,Legal,Request Submission,1,5,EMP025,Critical,2024-10-30 09:00:00,2024-10-30 09:49:50,0.8306,0.5,1,0.6612
TASK0203,System Access Request,Legal,IT Review,2,5,EMP014,Critical,2024-10-30 10:20:14,2024-10-30 14:39:35,4.3225,3.0,1,0.4408
TASK0203,System Access Request,Legal,Security Check,3,5,EMP049,Critical,2024-10-30 15:28:06,2024-10-30 23:31:12,8.0516,4.0,1,1.0129
TASK0203,System Access Request,Legal,Manager Approval,4,5,EMP005,Critical,2024-10-31 01:04:32,2024-10-31 03:23:11,2.3108,2.0,0,0.1554
TASK0203,System Access Request,Legal,Access Grant,5,5,EMP035,Critical,2024-10-31 04:45:09,2024-10-31 05:46:26,1.0215,1.0,0,0.0215
TASK0204,Compliance Audit,Legal,Audit Initiation,1,5,EMP043,Critical,2024-02-28 09:00:00,2024-02-28 11:31:59,2.5332,2.0,1,0.2666
TASK0204,Compliance Audit,Legal,Document Gathering,2,5,EMP034,Critical,2024-02-28 13:19:37,2024-02-29 00:58:47,11.6528,8.0,1,0.4566
